Ratings,Model,Year,Engine HP,Engine Cylinders,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,highway MPG,city mpg,"Vehicle Style ",Sentiment,Compound_Score
2.25,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.8782
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9938
2.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.7608
4.25,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.929
4.625,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.942
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9201
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9513
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8647
4.625,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9678
4.625,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9825
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9817
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9186
4.5,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9939
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9775
2.5,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.8379
4.375,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.7808
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.951
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.6124
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8481
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9615
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.991
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9689
4.125,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8268
3.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.3672
4.625,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9678
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.992
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8481
4.375,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9527
4.125,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,1,0.0
4.25,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9494
4.25,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.25
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9555
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9136
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9656
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9761
4.25,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9663
4.5,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.5365
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8903
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9286
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9716
4.375,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8074
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8412
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9793
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.7595
4.625,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9613
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.7582
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.969
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8885
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.5743
1.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.6644
1.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,1,0.0378
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.6249
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,1,-0.0142
2.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.9062
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.6428
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9642
1.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.9216
3.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.2491
4.625,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8912
2.375,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.7837
3.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.812
3.125,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.9426
3.375,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.9688
3.375,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.6956
2.375,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.8779
2.125,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.4542
3.25,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.4748
2.25,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.914
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9073
4.125,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.2748
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9768
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9636
4.5,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9476
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9127
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9719
2.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.3378
1.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.9694
2.5,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.8752
4.375,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9838
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9795
4.5,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9495
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9806
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.844
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9566
4.25,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8608
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.709
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8862
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.979
4.375,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8977
2.625,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.6853
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.7645
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9237
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9145
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9815
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8832
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9904
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.875
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8833
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9829
4.125,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9726
4.625,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8312
4.625,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9807
3.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.7931
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9705
4.625,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.6885
4.5,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9845
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9396
2.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.9344
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.7783
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8387
4.625,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8371
4.625,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.93
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.7814
4.375,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.7461
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8114
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.7496
4.625,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8779
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8941
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9706
4.625,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,1,-0.0777
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.944
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8857
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9902
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9472
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.2213
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8934
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9728
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9022
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9697
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.6012
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9802
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9487
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9783
4.625,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.971
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8748
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9704
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9814
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8908
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9899
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9838
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,1,0.1333
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8957
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9108
2.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.2732
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.978
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.998
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.743
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9878
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.922
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.34
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.6087
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9767
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.6908
1.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.2263
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8807
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9205
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9081
1.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.7641
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8925
1.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,1,0.0111
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9639
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8402
4.5,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9349
3.5,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,1,0.1779
2.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.6705
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9759
2.375,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.2023
4.625,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8568
2.25,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.6249
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9704
3.125,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9562
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9664
3.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.7124
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9773
2.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.7017
2.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,1,0.0891
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,1,0.1557
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9118
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.8553
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,1,-0.0516
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9482
4.625,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9393
3.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9337
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9386
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8334
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.946
3.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.7888
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.4404
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9887
1.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.9308
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.2744
3.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.3887
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9661
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.997
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.5849
3.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.8973
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9915
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,1,0.0516
1.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.9454
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8601
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.4588
2.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.3962
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9978
2.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.8519
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9682
1.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9756
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8993
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9348
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.2998
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.7579
2.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.7574
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.802
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.996
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9671
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.7845
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.875
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8793
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.6369
2.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,1,0.0354
2.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.6577
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.6249
3.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.8111
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.7849
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.7732
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9422
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9485
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9915
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9933
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.3804
4.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9971
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.4217
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,1,0.1053
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9593
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9343
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8858
2.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.7783
3.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,1,0.0
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.7269
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.969
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.5106
1.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.6124
3.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.2846
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.8625
2.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.9705
4.25,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9623
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9892
4.625,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9408
3.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.4019
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9109
2.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.976
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9218
4.5,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9636
3.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.6125
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9924
4.625,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.7867
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9493
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9862
4.75,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,0,-0.5966
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9623
5.0,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9857
4.875,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.9564
4.5,17,2015.0,300.0,6.0,0,4.0,2,2,26.0,19.0,2,2,0.4908
5.0,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.9571
5.0,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.9346
4.625,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.9546
4.0,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.9192
4.625,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.9524
3.875,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.5267
4.375,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.5613
5.0,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.7574
4.375,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.8402
4.5,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.8428
4.375,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.9248
4.875,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.8205
4.375,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.9743
5.0,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.875
5.0,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.3818
5.0,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.3818
4.75,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.4654
4.875,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.8738
5.0,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,1,0.0
4.875,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.7707
4.75,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,0,-0.7096
5.0,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.8555
5.0,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.7013
4.75,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.9491
3.25,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,1,0.1277
4.875,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.9344
5.0,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.8324
4.375,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,0,-0.3128
5.0,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.6858
4.625,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.8445
4.875,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.5423
4.875,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.9274
4.625,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.9173
4.625,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.7823
5.0,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.9293
4.25,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.9295
4.625,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.8085
5.0,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.9581
4.125,20,2000.0,193.0,6.0,2,2.0,8,0,24.0,17.0,3,2,0.8885
